Western University,43.011839514671195,-81.27365570394112
Huron University College,43.01004419166534,-81.2772207658445
Victoria Partk,42.991723596438746,-81.24874774057835
Sifton Bog,42.97527680570632,-81.3230244789228
CF Masonville Place,43.02671757071949,-81.27488009808062
Brescia University College,43.005545026489784,-81.2811664629322
Talbot College, 43.00862601212278,-81.27026563877466
St. Joseph's Hospital,43.0017302586956,-81.25481723136552
Museum Strathroy Caradoc,42.96232311150279,-81.61069111388984
